"","V1","V2","V3","V4","V5","V6"
"1",2800,0.3,0.947004608294931,0.935483870967742,0.95852534562212,0.894246630145226
"2",2800,1,0.947004608294931,0.935483870967742,0.95852534562212,0.894246630145226
"3",2800,3,0.947004608294931,0.935483870967742,0.95852534562212,0.894246630145226
"4",2800,10,0.947004608294931,0.935483870967742,0.95852534562212,0.894246630145226
"5",2800,30,0.947004608294931,0.935483870967742,0.95852534562212,0.894246630145226
"6",2800,100,0.947004608294931,0.935483870967742,0.95852534562212,0.894246630145226
"7",2750,0.3,0.944700460829493,0.935483870967742,0.953917050691244,0.88955206143902
"8",2750,1,0.944700460829493,0.935483870967742,0.953917050691244,0.88955206143902
"9",2750,3,0.944700460829493,0.935483870967742,0.953917050691244,0.88955206143902
"10",2750,10,0.944700460829493,0.935483870967742,0.953917050691244,0.88955206143902
"11",2750,30,0.944700460829493,0.935483870967742,0.953917050691244,0.88955206143902
"12",2750,100,0.944700460829493,0.935483870967742,0.953917050691244,0.88955206143902
"13",2700,0.3,0.947004608294931,0.944700460829493,0.949308755760369,0.894018709501752
"14",2700,1,0.947004608294931,0.944700460829493,0.949308755760369,0.894018709501752
"15",2700,3,0.947004608294931,0.944700460829493,0.949308755760369,0.894018709501752
"16",2700,10,0.947004608294931,0.944700460829493,0.949308755760369,0.894018709501752
"17",2700,30,0.947004608294931,0.944700460829493,0.949308755760369,0.894018709501752
"18",2700,100,0.947004608294931,0.944700460829493,0.949308755760369,0.894018709501752
"19",2650,0.3,0.947004608294931,0.944700460829493,0.949308755760369,0.894018709501752
"20",2650,1,0.947004608294931,0.944700460829493,0.949308755760369,0.894018709501752
"21",2650,3,0.947004608294931,0.944700460829493,0.949308755760369,0.894018709501752
"22",2650,10,0.947004608294931,0.944700460829493,0.949308755760369,0.894018709501752
"23",2650,30,0.947004608294931,0.944700460829493,0.949308755760369,0.894018709501752
"24",2650,100,0.947004608294931,0.944700460829493,0.949308755760369,0.894018709501752
"25",2600,0.3,0.947004608294931,0.940092165898618,0.953917050691244,0.894094663684761
